S&P_500_Price_MA_50,S&P_500_Price_EMA_12,S&P_500_Price_Volatility_30,S&P_500_Price_Lag_7,S&P_500_Price_Lag_30,S&P_500_Price_BB_Upper,S&P_500_Price_BB_Lower,S&P_500_Price_RSI_14,S&P_500_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
4483.5526,4522.050693277511,0.0064304312090294,4536.34,4436.01,4603.3923617766595,4465.370638223341,29.895797285346433,-2.071276071604533,2.597,75.75,3.853,30387.3,956.6,1871.86,15307.23,189.77,271.99,337.2,24.31,118.93,439.02,525400.0,444.05,130.8,309.34,1961.7
4484.2937999999995,4509.313663542509,0.006246230937661788,4534.87,4387.55,4611.196542595621,4451.554457404379,23.33832015387914,-2.8068116633752638,2.731,74.83,3.766,30623.3,932.4,1878.33,15119.06,188.08,269.79,332.47,23.281,117.14,424.05,521385.0,440.21,128.78,298.29,1937.1
4483.6054,4493.962330689815,0.006360731979988396,4565.72,4399.77,4622.557416617154,4429.302583382847,21.57108052940025,-3.1859817680431557,2.669,72.99,3.7845,30415.3,934.8,1880.42,15045.64,188.61,269.61,331.83,23.345,116.45,421.8,517136.0,441.71,127.13,294.1,1931.0
4482.5138,4479.345049045228,0.006244732090770273,4554.98,4369.71,4632.35038860056,4411.601611399441,24.311688311688386,-3.028653055106101,2.582,73.86,3.782,30346.4,918.5,1870.92,15036.85,190.68,274.43,337.22,23.289,119.48,425.03,521620.0,438.1,129.78,290.53,1932.5
4481.7392,4468.921195345962,0.0062631282086273105,4522.79,4370.36,4638.196307686299,4396.725692313699,19.31170886075965,-2.7184902764577523,2.609,71.8,3.7345,29913.1,909.7,1848.36,15089.45,191.81,276.54,341.27,22.89,120.11,421.03,519800.0,438.84,128.36,291.99,1915.4
4480.5736,4465.521011446583,0.0062719672872448605,4505.42,4404.33,4638.942096944602,4389.322903055398,29.005986356675464,-2.6041894816151823,2.657,71.79,3.7685,30512.8,925.0,1910.43,15203.78,191.33,282.48,338.15,23.402,121.75,423.17,521000.0,445.9,130.38,294.37,1927.1
4480.3366,4463.993163531723,0.006129315302622644,4510.04,4437.86,4631.847659861751,4384.303340138249,32.51668019910338,-2.1820073853233035,2.709,69.79,3.794,31151.3,916.0,1955.56,15208.69,192.46,279.82,337.99,23.112,119.9,424.13,519460.0,441.44,130.22,286.02,1929.5
4480.1062,4461.89883068069,0.0057315545923818795,4472.16,4489.72,4621.316641185875,4380.976358814127,34.0920867569769,-1.6010029207635057,2.798,70.64,3.7595,30472.9,913.2,1933.8,15179.21,193.97,261.77,340.54,22.81,119.7,423.02,517810.0,440.49,130.36,286.98,1929.4
4478.285800000001,4451.828241345199,0.006051398932486723,4439.26,4464.05,4614.337605914834,4369.376394085166,28.547962188129603,-2.418864390001385,2.701,69.86,3.699,30445.7,906.8,1851.92,14939.95,189.59,257.5,335.05,22.591,119.1,408.22,512260.0,428.24,127.9,281.53,1917.9
4476.6732,4440.2946657536295,0.006086192802541411,4409.53,4468.83,4614.509936658536,4353.149063341465,19.67371057871412,-2.952967157719233,2.603,69.56,3.7425,30078.6,924.7,1827.95,14964.58,189.25,256.24,335.85,22.868,120.18,411.17,506650.0,429.84,129.04,285.29,1913.4
4475.2186,4430.773947945379,0.006088648025869512,4398.95,4467.71,4607.062734491045,4341.762265508955,20.784936629273076,-2.0963024578727008,2.763,67.7,3.7885,30689.1,934.0,1889.51,14945.91,188.06,250.21,334.57,22.939,118.33,418.76,510580.0,417.08,129.18,287.05,1915.1
4472.4854,4415.088725184552,0.006208130867460502,4411.59,4499.38,4602.610731679427,4322.3502683205725,19.65330579805382,-2.4878020210575724,2.791,69.37,3.8045,30267.0,932.9,1859.0,14689.02,185.27,241.05,328.6,22.805,118.34,406.32,507000.0,415.94,127.33,278.47,1925.1
4469.5154,4404.818152079236,0.006216604030747324,4446.82,4518.44,4594.093121986203,4310.236878013797,25.58667205420703,-1.3879030191426223,2.729,69.16,3.8155,30679.4,923.7,1891.97,14891.48,186.68,256.6,335.02,22.328,122.34,422.09,510000.0,424.02,129.33,288.73,1921.0
4466.8378,4401.290744067046,0.006250636336048364,4455.59,4478.03,4583.87176218207,4305.0132378179305,31.727835286736962,-0.38781982063900156,2.608,69.51,3.9005,29890.5,926.5,1872.32,15042.32,187.0,264.61,339.71,22.436,123.15,430.25,511480.0,422.48,130.15,284.88,1915.0
4463.9984,4395.813706518269,0.006166911733010072,4450.38,4501.89,4572.817010711702,4299.1499892882985,33.81865710203965,-1.040441201471587,2.597,72.53,3.9105,29996.9,949.0,1889.87,14867.45,183.96,259.46,333.56,22.774,120.55,430.45,515515.0,424.45,124.83,281.64,1936.1
4461.4752,4394.720828592382,0.006240551841851248,4396.44,4513.39,4550.909363035604,4303.356636964396,42.07953370311183,-1.3067765279458077,2.492,70.5,3.8935,28307.7,968.0,1791.61,15070.15,185.01,274.45,338.05,23.193,123.1,438.08,515000.0,434.7,125.78,284.33,1938.9
4459.7144,4397.008393424323,0.005678888554296676,4376.86,4576.73,4528.130987519062,4311.596012480937,50.009669309611354,-1.0324109713865104,2.632,71.78,3.8985,26341.3,987.3,1717.92,15083.92,184.92,260.54,342.33,24.076,123.53,426.92,514000.0,431.96,125.49,281.0,1962.2
4459.565,4401.444025205196,0.005705798569436818,4378.41,4588.96,4511.970325741591,4318.06167425841,54.25568955148293,-0.5514135871543591,2.533,70.62,3.904,25591.3,991.9,1666.96,15185.48,186.01,255.9,348.1,23.891,125.09,426.53,516391.0,445.27,127.11,281.83,1961.8
4458.902599999999,4397.004944404397,0.006039731635969724,4328.82,4582.23,4497.103018995668,4319.645981004332,44.530767936276476,-0.542484373720542,2.342,68.27,3.87,25129.5,980.0,1650.96,15005.69,183.95,256.79,337.34,24.105,123.67,429.97,510000.0,440.86,126.42,273.35,1968.9
4458.7566,4392.698029880644,0.005836374243276561,4348.33,4537.41,4477.570215403904,4325.075784596095,38.025177752470256,-0.17935232107034738,2.34,69.42,3.831,25929.4,981.9,1739.6,14900.85,183.31,258.71,334.29,23.822,123.83,410.22,513656.0,435.73,126.66,271.32,1958.6
4456.815,4384.426025283622,0.005736396498659156,4381.89,4566.75,4468.077795416204,4321.245204583796,33.151357596765024,-0.9016971914462046,2.266,67.12,3.752,25906.8,995.3,1742.6,14784.3,183.79,249.83,331.85,24.059,123.64,394.82,509004.0,423.97,126.57,271.05,1969.7
4455.0412,4371.262021393834,0.005886550498304671,4365.69,4567.46,4469.470033506336,4305.812966493663,30.118616490841447,-0.6921054698509121,2.254,70.17,3.789,26479.3,1012.8,1840.41,14528.36,180.96,244.4,326.79,24.41,122.23,387.7,510840.0,420.02,123.43,264.95,1977.2
4452.9244,4359.364787333245,0.005886520777003169,4388.71,4554.64,4472.983324822354,4290.739675177646,34.56407167595262,-1.2510550027251766,2.352,71.29,3.795,26501.1,1013.9,1845.68,14484.54,180.57,234.86,325.26,24.348,122.14,385.1,512514.0,409.37,124.25,264.58,1978.6
4450.8806,4345.234820051207,0.005925154368269173,4409.59,4536.34,4479.272192402598,4271.307807597402,33.86744570349407,-2.6100609554324694,2.329,72.53,3.756,26342.5,1024.6,1832.1,14303.29,177.82,224.57,323.38,23.529,122.5,374.75,511795.0,399.77,121.23,263.6,1958.4
4449.1503999999995,4335.791001581791,0.0060138481983951905,4425.84,4534.87,4479.00927958577,4258.796720414231,36.6312277328509,-1.874617758017616,2.262,71.74,3.7685,27230.2,1038.7,1884.17,14558.09,179.21,221.31,333.68,23.67,127.31,386.54,508200.0,399.29,126.61,271.12,1981.5
4446.5396,4326.252385953823,0.005786078374459589,4372.59,4565.72,4471.762245911298,4248.7407540887025,41.24088753064027,-2.6185371099936017,2.245,72.15,3.768,25747.4,1036.4,1811.2,14556.5,179.58,217.61,335.94,23.635,126.01,391.71,498927.0,403.54,125.3,271.39,1974.3
4443.4298,4319.5012496532345,0.005836238297281847,4369.01,4554.98,4458.7454892691585,4244.435510730842,39.12269129287604,-2.8850754832081993,2.172,71.74,3.7275,27244.7,1003.5,1907.1,14546.64,180.95,213.97,335.4,23.747,124.67,393.27,503000.0,400.47,124.25,272.61,1969.6
4438.0558,4304.350288168122,0.006191576466659548,4338.93,4522.79,4451.760449004385,4228.484550995614,25.698661590984685,-4.627822063156362,2.158,70.1,3.711,26819.0,1010.1,1861.77,14441.51,180.09,207.52,332.58,23.987,123.72,397.7,492000.0,403.13,122.77,272.61,1995.5
4432.3714,4285.193320757641,0.006335584625514915,4298.86,4505.42,4458.5615515254485,4200.02244847455,23.89460082027088,-4.408371239928743,2.266,68.09,3.637,27216.1,999.0,1873.63,14254.09,177.25,203.93,328.39,23.587,122.87,378.34,488024.0,395.23,120.58,264.72,1982.1
4427.1052,4272.935886794927,0.006500067324152763,4293.93,4510.04,4459.109935368177,4182.340064631824,24.46117384636841,-3.7420376698611313,2.327,69.46,3.663,27698.2,1021.9,1900.59,14354.99,177.3,201.16,331.21,23.239,123.67,401.11,489225.0,392.98,121.66,262.52,1977.1
4421.86,4262.55344267263,0.006408688273835047,4267.52,4472.16,4456.757673732161,4167.39632626784,19.787473360170537,-3.076334487995902,2.181,72.67,3.6755,26711.5,1036.2,1827.8,14298.41,175.43,193.17,332.89,23.248,124.61,389.46,486650.0,378.88,120.11,262.04,1963.1
4414.898,4245.434451492225,0.006642198071542442,4283.85,4439.26,4464.398594090815,4142.0014059091845,13.466042154566793,-3.433003168281823,2.307,71.83,3.5825,26475.8,1034.4,1805.69,13938.53,172.99,184.47,325.92,22.803,123.48,379.8,484000.0,359.0,115.0,252.69,1943.1
4406.834,4225.404535878037,0.006698057526303164,4273.79,4409.53,4471.606533100076,4111.484466899924,14.11239715520854,-4.161455822521576,2.398,74.34,3.5615,26328.4,1037.6,1799.91,13604.48,171.84,182.9,313.85,23.132,120.9,305.38,486545.0,364.85,116.75,249.21,1962.8
4400.185,4213.123838050647,0.0069256909854225725,4282.37,4398.95,4465.7441828209385,4093.7158171790625,21.006462329033823,-2.8573972705459028,2.321,72.91,3.6545,27220.7,1065.7,1854.08,13672.54,171.56,185.77,315.26,23.509,122.56,306.88,491980.0,355.99,114.99,246.74,1972.4
4393.9998000000005,4209.970939889009,0.007292517093967019,4221.02,4411.59,4456.35395469504,4085.8000453049585,31.816147956647157,-2.12939295260105,2.4,71.99,3.685,26847.3,1085.4,1817.19,13849.74,174.2,188.87,321.18,23.743,125.05,311.76,501149.0,363.01,115.01,248.32,1974.8
4387.571599999999,4207.203102983008,0.0070688736342294015,4179.83,4446.82,4441.029581276734,4081.4514187232658,35.272556909000755,-1.9142260148486523,2.585,71.55,3.732,26882.9,1083.8,1812.32,13803.49,175.16,180.14,318.34,23.948,122.76,312.64,507161.0,365.36,116.25,245.64,1978.7
4379.9980000000005,4205.794933293314,0.007059508835719907,4205.52,4455.59,4418.176294078593,4083.150705921408,36.82967032967041,-1.9690031454544954,2.592,71.86,3.6895,26828.0,1066.3,1800.99,13834.62,175.05,176.89,318.52,23.523,122.83,316.78,504360.0,371.29,118.15,246.85,1956.5
4371.3942,4198.560328171266,0.007185088336890655,4205.45,4450.38,4387.733148274658,4086.886851725341,35.571947886539235,-1.4747620243448223,2.365,72.83,3.7545,27403.1,1090.7,1821.73,13589.26,172.69,173.86,314.0,23.789,120.84,301.78,500600.0,339.96,115.5,242.49,1980.7
4361.9476,4184.920277683379,0.007167860124862121,4151.28,4396.44,4370.686620249831,4077.6643797501674,28.756014752937247,-1.673034549252006,2.376,70.86,3.667,27035.3,1075.0,1823.98,13426.01,172.07,166.52,311.74,23.783,119.51,292.13,498620.0,333.75,113.4,238.82,1988.4
4353.925,4177.437158039782,0.007324137008521767,4115.24,4376.86,4347.09604216357,4077.9819578364295,33.850092781810176,-1.6464075786109866,2.375,71.11,3.751,27183.9,1082.8,1817.11,13413.51,172.07,166.35,309.46,24.175,116.51,289.53,495900.0,335.89,111.2,238.86,2018.0
4345.0716,4169.2283644952,0.007314579192631361,4145.58,4378.41,4327.907455536526,4075.6855444634725,31.56632118318403,-1.9348702279185281,2.438,70.04,3.7285,26799.2,1067.0,1807.31,13340.17,172.57,167.98,308.97,24.154,117.51,283.4,491183.0,339.89,110.26,233.81,2019.8
4336.3348,4163.288616111324,0.00712223038294106,4192.63,4328.82,4314.583256720302,4072.185743279698,37.93186308538478,-0.497677824670939,2.345,70.87,3.71,26983.5,1105.0,1794.71,13389.78,173.75,172.08,310.11,24.424,116.57,285.78,493000.0,344.76,112.18,235.79,2020.5
4327.9947999999995,4159.34267517112,0.0070582408410223155,4191.98,4348.33,4299.402871027384,4071.737128972617,43.80233275553086,0.5443181928636021,2.191,72.56,3.841,27603.3,1119.1,1840.92,13347.83,173.55,168.54,312.31,25.658,111.75,288.85,492000.0,335.42,110.19,233.08,2029.9759999999999
4319.6514,4153.162263606333,0.006849224570768566,4198.05,4381.89,4288.789795867459,4067.515204132541,37.04037220471266,-0.637064053763281,2.267,73.71,3.9015,27634.9,1116.0,1846.56,13201.11,171.77,169.15,307.0,25.898,107.35,285.71,499000.0,332.14,106.62,233.37,2029.9759999999999
4311.7164,4150.848069205358,0.0069466795923526885,4158.77,4365.69,4270.878295328445,4070.8537046715546,40.43689458284813,-1.3001385765021078,2.238,73.16,3.9295,27670.5,1087.7,1847.48,13291.64,173.5,171.79,308.65,25.834,107.77,291.51,497000.0,331.21,105.83,233.27,2029.9759999999999
4303.127,4148.602212404534,0.006824389505695797,4109.9,4388.71,4252.4503937561785,4075.527606243821,47.49274346912227,-1.3294433656649063,2.137,71.34,3.883,29513.2,1068.3,1993.33,13259.13,173.57,170.06,310.65,25.93,105.57,286.8,491840.0,322.76,105.65,232.78,2024.8
4293.2518,4135.158795111529,0.007311341774466097,4136.28,4409.59,4234.071763812748,4071.7912361872536,42.02586206896558,-3.2593704219816444,2.101,68.56,3.863,28842.1,1053.55,1877.06,12982.48,165.79,161.2,305.41,26.358,104.69,275.62,489540.0,320.78,104.0,233.52,2029.9759999999999
4284.611,4128.3266727866785,0.007447609084412409,4124.08,4425.84,4225.431333878213,4067.4046661217867,41.88689295966389,-1.635579750743621,2.17,68.6,3.845,29023.6,1061.8,1904.74,13030.21,167.45,160.61,304.4,25.681,105.41,278.02,488606.0,319.3,103.65,237.03,2029.9759999999999
4276.8942,4126.981030819497,0.007428508515640968,4130.62,4372.59,4221.645577622276,4065.1654223777246,38.5748694047359,0.23552884498407867,2.214,71.66,3.8625,28669.1,1078.3,1869.74,13113.66,168.54,160.31,305.41,25.619,105.32,282.1,494100.0,317.55,103.63,239.24,2023.3
4270.0508,4133.271641462652,0.007836486681314916,4137.64,4369.01,4215.145930953128,4067.9000690468697,46.71820978411789,0.763729728161544,2.318,75.66,3.934,28077.6,1064.7,1830.75,13231.47,169.59,161.83,305.56,25.23,107.2,289.1,503400.0,324.12,102.05,243.18,1992.2
4263.9972,4138.842158160705,0.0077777016037745604,4119.17,4338.93,4208.360590391532,4071.0884096084665,46.063328464739364,1.1008515838683897,2.41,76.78,3.8905,29321.8,1090.1,1891.14,13245.99,169.68,164.31,307.26,25.226,107.34,277.49,502880.0,329.93,105.45,240.32,1999.1
4257.919,4138.304903059058,0.007743057791475722,4138.12,4298.86,4207.368915309815,4070.4870846901854,46.72648999217264,0.11451065457486198,2.355,74.76,3.884,29475.9,1093.2,1908.81,13160.03,168.41,160.19,304.83,25.209,107.59,272.26,499700.0,325.85,109.82,238.56,1999.0
4250.848199999999,4125.641071819203,0.008406152039880216,4136.25,4293.93,4213.278012904467,4058.6529870955337,43.05659308106439,-1.973347125414504,2.117,74.3,3.8615,28424.6,1106.0,1866.05,12806.49,163.76,153.75,295.37,25.071,103.71,269.56,491500.0,321.15,104.98,209.4,1986.9
4244.3018,4117.33167615471,0.008428703070588203,4061.22,4267.52,4214.557610420651,4049.978389579349,41.43640554216235,-1.1541159990969052,2.307,77.07,3.865,28298.8,1098.2,1865.95,12725.11,163.77,160.67,275.42,25.088,103.85,262.41,495112.0,322.55,102.57,207.55,1995.1
4238.8108,4120.363725977063,0.008975359106911057,4090.75,4283.85,4206.798121454891,4052.1788785451095,51.50459738088605,-0.026098808154428887,2.273,78.76,3.9645,27509.3,1097.7,1841.88,12969.76,165.33,162.55,281.77,25.524,105.97,270.42,498250.0,329.02,106.21,212.79,1990.6
4232.5448,4122.387768134438,0.008972471062773778,4119.58,4273.79,4198.134208680053,4054.9967913199475,50.33905438900067,-0.0660018132366158,2.233,77.87,3.9865,27264.8,1138.7,1849.81,13000.77,165.02,165.08,285.76,25.28,105.41,271.19,496405.0,327.98,106.96,212.89,1981.3
4226.0288,4123.526573036833,0.008953732011006237,4167.87,4282.37,4186.393513632677,4059.9114863673235,49.07509955934676,1.6884089017585868,2.249,77.29,4.0325,28240.5,1107.6,1942.72,12985.98,166.65,162.99,286.11,25.595,105.29,271.04,496300.0,325.35,103.81,213.07,2009.8
4220.1116,4128.294792569628,0.008688674294664356,4169.48,4221.02,4185.703856847243,4060.176143152759,54.10445161739781,1.5588828454440096,2.222,79.16,4.081,28813.7,1105.7,1935.97,13088.72,167.63,180.59,288.45,25.59,104.18,279.31,494948.0,323.12,104.3,215.7,1998.0
4215.2802,4132.383286020455,0.008510741725184307,4135.35,4179.83,4189.1951632306345,4061.1818367693654,52.032618984054565,0.8566407255108599,2.366,80.86,4.0965,30382.2,1097.3,2103.34,13091.79,166.47,184.31,288.37,25.484,104.5,276.67,496200.0,333.7,102.3,217.89,2010.3
4210.7694,4135.296626632692,0.008427308806078976,4055.99,4205.52,4190.842977927101,4061.0380220729003,51.82132411592658,-0.39708532175908307,2.275,80.83,4.066,29434.9,1059.6,2074.74,13087.71,165.23,187.04,288.8,25.088,105.97,270.02,497900.0,332.72,102.74,218.86,1994.2
4205.954000000001,4135.657145612278,0.008443438899582883,4071.63,4205.45,4191.722139570214,4061.5148604297874,60.84402315813382,-0.7636443873096699,2.114,82.52,4.1065,30472.5,1054.0,2099.98,13079.52,165.21,185.0,286.14,25.46,108.87,267.58,496000.0,338.63,102.51,221.49,2002.2
4202.302,4137.282200133466,0.008123092768843347,4137.04,4151.28,4193.075279931192,4061.721720068808,58.36878790621895,0.2628556228614132,2.007,82.16,4.124,30387.4,1065.5,2012.11,13109.39,165.56,185.9,289.84,25.925,107.43,264.63,490760.0,346.19,102.4,220.35,2029.9759999999999
4197.1744,4130.308015497549,0.008322760680003132,4133.52,4115.24,4192.448461779857,4057.7795382201425,46.12862547288775,0.8865899570758229,2.093,83.26,4.081,29886.4,1027.5,1916.58,12848.35,160.1,180.54,283.49,25.458,104.64,264.95,483500.0,331.03,97.83,214.0,2010.9
4191.7154,4127.020628497926,0.008242694878765978,4129.79,4145.58,4192.281620274112,4056.923379725887,40.94916295499917,0.9163406301653021,2.186,81.53,4.0195,30209.6,1005.1,1889.86,12964.16,160.8,186.79,282.83,25.186,105.35,271.69,480800.0,338.21,99.92,213.85,2004.8
4186.5838,4124.265147190553,0.007946592277844042,4154.52,4192.63,4190.854781595845,4055.4492184041546,40.686803862886066,-0.6751203759209568,2.172,79.74,3.9765,29641.0,1002.9,1910.36,13051.23,162.03,184.51,289.39,24.912,106.44,275.79,476500.0,338.99,102.17,214.75,1989.1
4180.91,4121.304355315084,0.00794630535722298,4154.87,4191.98,4189.461682467223,4053.7193175327775,44.843064576461394,-0.6894849910004108,2.011,80.7,4.0155,28036.7,1016.8,1872.35,13062.6,164.66,185.06,291.6,25.093,108.42,270.37,478005.0,339.33,102.06,216.1,2011.9
4174.5258,4116.546762189686,0.007952998576576836,4151.32,4198.05,4186.572793662255,4059.524206337745,57.497274907346934,-0.9542858111429409,2.155,80.61,3.9865,28173.5,1007.4,1908.96,12967.2,163.76,185.52,284.34,25.037,104.47,268.81,471500.0,342.35,101.1,211.48,2020.9
4168.021000000001,4114.093414160503,0.007808182846073796,4137.64,4158.77,4186.157184859356,4060.9248151406446,56.46853927566658,-1.2978635317678067,2.106,80.71,3.971,28164.4,1029.0,1870.52,13100.08,165.63,192.58,287.18,25.101,104.72,274.53,467660.0,346.75,103.95,214.72,2022.2
4163.0594,4115.6959658281185,0.007586598433132778,4146.22,4109.9,4186.3768392219135,4061.198160778087,46.56580606259941,-0.7307087827055914,2.097,80.42,4.0455,27802.1,996.4,1810.77,13148.35,166.17,194.77,287.23,24.021,104.36,279.65,469760.0,348.28,102.41,213.07,1983.9
4157.865400000001,4114.713509546869,0.007522544866083643,4091.95,4136.28,4180.158276227935,4061.560723772066,43.76384524238832,-1.0119672778778677,2.216,75.67,4.0945,28473.7,1003.1,1821.62,13181.35,164.9,207.46,288.3,24.156,103.73,277.77,465600.0,345.48,103.29,211.94,1969.0
4152.1034,4104.885277308889,0.007935849821058827,4108.94,4124.08,4177.400446688,4052.453553312001,34.135658603230695,-2.0980558965980722,2.104,74.37,4.0915,28029.5,1002.4,1793.59,12963.14,162.36,195.28,284.05,23.989,100.89,273.83,461780.0,338.43,102.0,207.84,1980.3
4146.6824,4093.027542338291,0.007978709859599002,4109.11,4130.62,4182.29028059527,4036.8097194047305,24.36576977543983,-2.855854247965628,1.991,72.97,4.0865,28350.4,985.5,1793.27,12846.03,160.77,193.88,280.51,23.391,101.39,269.84,462100.0,332.03,100.25,205.35,1966.9
4140.2292,4074.2956127477846,0.008318197734696728,4105.02,4137.64,4198.250612104702,4012.3773878952984,19.736928858706392,-2.949205146690448,2.03,73.2,4.0855,27262.2,971.9,1772.63,12610.57,157.65,189.19,275.23,23.345,101.03,264.1,459000.0,323.52,97.24,200.68,1973.5
4134.4294,4059.4085954019715,0.008312913481774271,4090.38,4119.17,4208.973068797467,3992.2449312025333,21.607580460709087,-3.198148427574976,2.088,72.81,4.0785,27129.8,982.5,1714.65,12673.07,158.28,191.81,276.38,23.075,102.46,265.31,457820.0,327.66,98.04,202.84,1971.5
4128.1722,4045.805734570899,0.008242302946677894,4100.6,4138.12,4213.592071194709,3971.0209288052915,22.123716168746427,-3.3613118169141254,2.361,69.26,4.075,27462.2,983.9,1749.26,12767.05,160.25,190.41,280.57,23.247,105.44,267.79,453066.0,328.39,98.13,206.01,2001.7
